@relation clean_data-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Discretize-F-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rlast

@attribute 'fixed acidity' {'\'(-inf-5.85]\'','\'(5.85-6.175]\'','\'(6.175-6.35]\'','\'(6.35-6.55]\'','\'(6.55-6.75]\'','\'(6.75-6.95]\'','\'(6.95-7.15]\'','\'(7.15-7.45]\'','\'(7.45-7.95]\'','\'(7.95-inf)\''}
@attribute 'volatile acidity' {'\'(-inf-0.1675]\'','\'(0.1675-0.195]\'','\'(0.195-0.2175]\'','\'(0.2175-0.2375]\'','\'(0.2375-0.2575]\'','\'(0.2575-0.2775]\'','\'(0.2775-0.2975]\'','\'(0.2975-0.3275]\'','\'(0.3275-0.3775]\'','\'(0.3775-inf)\''}
@attribute 'citric acid' {'\'(-inf-0.215]\'','\'(0.215-0.255]\'','\'(0.255-0.275]\'','\'(0.275-0.295]\'','\'(0.295-0.315]\'','\'(0.315-0.335]\'','\'(0.335-0.365]\'','\'(0.365-0.405]\'','\'(0.405-0.485]\'','\'(0.485-inf)\''}
@attribute 'residual sugar' {'\'(-inf-1.225]\'','\'(1.225-1.575]\'','\'(1.575-2.025]\'','\'(2.025-3.55]\'','\'(3.55-5.325]\'','\'(5.325-7.15]\'','\'(7.15-8.725]\'','\'(8.725-11.35]\'','\'(11.35-14.15]\'','\'(14.15-inf)\''}
@attribute chlorides {'\'(-inf-0.0295]\'','\'(0.0295-0.0335]\'','\'(0.0335-0.0365]\'','\'(0.0365-0.0395]\'','\'(0.0395-0.0425]\'','\'(0.0425-0.0455]\'','\'(0.0455-0.0485]\'','\'(0.0485-0.0515]\'','\'(0.0515-0.0565]\'','\'(0.0565-inf)\''}
@attribute 'free sulfur dioxide' {'\'(-inf-15.25]\'','\'(15.25-21.5]\'','\'(21.5-25.5]\'','\'(25.5-29.5]\'','\'(29.5-33.5]\'','\'(33.5-37.5]\'','\'(37.5-42.25]\'','\'(42.25-48.75]\'','\'(48.75-56.5]\'','\'(56.5-inf)\''}
@attribute 'total sulfur dioxide' {'\'(-inf-86.5]\'','\'(86.5-101.5]\'','\'(101.5-113.5]\'','\'(113.5-123.5]\'','\'(123.5-133.5]\'','\'(133.5-146.5]\'','\'(146.5-158.5]\'','\'(158.5-173.5]\'','\'(173.5-193.5]\'','\'(193.5-inf)\''}
@attribute density {'\'(-inf-0.990305]\'','\'(0.990305-0.991265]\'','\'(0.991265-0.992005]\'','\'(0.992005-0.99285]\'','\'(0.99285-0.99371]\'','\'(0.99371-0.994705]\'','\'(0.994705-0.995605]\'','\'(0.995605-0.996805]\'','\'(0.996805-0.998175]\'','\'(0.998175-inf)\''}
@attribute pH {'\'(-inf-3.005]\'','\'(3.005-3.065]\'','\'(3.065-3.115]\'','\'(3.115-3.145]\'','\'(3.145-3.175]\'','\'(3.175-3.215]\'','\'(3.215-3.255]\'','\'(3.255-3.305]\'','\'(3.305-3.375]\'','\'(3.375-inf)\''}
@attribute sulphates {'\'(-inf-0.365]\'','\'(0.365-0.395]\'','\'(0.395-0.425]\'','\'(0.425-0.455]\'','\'(0.455-0.475]\'','\'(0.475-0.505]\'','\'(0.505-0.535]\'','\'(0.535-0.575]\'','\'(0.575-0.635]\'','\'(0.635-inf)\''}
@attribute alcohol {'\'(-inf-9.05]\'','\'(9.05-9.35]\'','\'(9.35-9.575]\'','\'(9.575-9.95]\'','\'(9.95-10.35]\'','\'(10.35-10.75]\'','\'(10.75-11.15]\'','\'(11.15-11.675]\'','\'(11.675-12.366667]\'','\'(12.366667-inf)\''}
@attribute quality {3,4,5,6,7,8,9}

@data
'\'(6.75-6.95]\'','\'(0.3275-0.3775]\'','\'(0.295-0.315]\'','\'(7.15-8.725]\'','\'(0.0395-0.0425]\'','\'(25.5-29.5]\'','\'(133.5-146.5]\'','\'(0.992005-0.99285]\'','\'(3.065-3.115]\'','\'(0.535-0.575]\'','\'(11.675-12.366667]\'',5
'\'(6.35-6.55]\'','\'(0.3275-0.3775]\'','\'(0.275-0.295]\'','\'(5.325-7.15]\'','\'(-inf-0.0295]\'','\'(37.5-42.25]\'','\'(101.5-113.5]\'','\'(0.990305-0.991265]\'','\'(3.215-3.255]\'','\'(-inf-0.365]\'','\'(11.675-12.366667]\'',6
'\'(6.175-6.35]\'','\'(-inf-0.1675]\'','\'(0.295-0.315]\'','\'(1.225-1.575]\'','\'(-inf-0.0295]\'','\'(37.5-42.25]\'','\'(86.5-101.5]\'','\'(0.990305-0.991265]\'','\'(3.375-inf)\'','\'(0.535-0.575]\'','\'(11.15-11.675]\'',7
'\'(6.35-6.55]\'','\'(0.2975-0.3275]\'','\'(0.405-0.485]\'','\'(7.15-8.725]\'','\'(-inf-0.0295]\'','\'(29.5-33.5]\'','\'(86.5-101.5]\'','\'(0.991265-0.992005]\'','\'(3.175-3.215]\'','\'(0.635-inf)\'','\'(12.366667-inf)\'',7
'\'(6.55-6.75]\'','\'(0.3775-inf)\'','\'(0.365-0.405]\'','\'(11.35-14.15]\'','\'(0.0395-0.0425]\'','\'(56.5-inf)\'','\'(193.5-inf)\'','\'(0.996805-0.998175]\'','\'(3.305-3.375]\'','\'(0.575-0.635]\'','\'(9.575-9.95]\'',5
'\'(7.15-7.45]\'','\'(0.2375-0.2575]\'','\'(0.275-0.295]\'','\'(5.325-7.15]\'','\'(-inf-0.0295]\'','\'(29.5-33.5]\'','\'(101.5-113.5]\'','\'(0.99285-0.99371]\'','\'(3.115-3.145]\'','\'(-inf-0.365]\'','\'(10.75-11.15]\'',6
'\'(7.45-7.95]\'','\'(0.2575-0.2775]\'','\'(0.295-0.315]\'','\'(8.725-11.35]\'','\'(-inf-0.0295]\'','\'(21.5-25.5]\'','\'(86.5-101.5]\'','\'(0.99371-0.994705]\'','\'(3.065-3.115]\'','\'(-inf-0.365]\'','\'(10.75-11.15]\'',6
'\'(6.35-6.55]\'','\'(0.2575-0.2775]\'','\'(0.405-0.485]\'','\'(7.15-8.725]\'','\'(0.0485-0.0515]\'','\'(48.75-56.5]\'','\'(193.5-inf)\'','\'(0.994705-0.995605]\'','\'(3.175-3.215]\'','\'(0.475-0.505]\'','\'(9.35-9.575]\'',5
'\'(6.35-6.55]\'','\'(0.2375-0.2575]\'','\'(0.255-0.275]\'','\'(14.15-inf)\'','\'(0.0565-inf)\'','\'(25.5-29.5]\'','\'(133.5-146.5]\'','\'(0.996805-0.998175]\'','\'(3.175-3.215]\'','\'(0.475-0.505]\'','\'(9.95-10.35]\'',6
'\'(-inf-5.85]\'','\'(0.1675-0.195]\'','\'(0.295-0.315]\'','\'(2.025-3.55]\'','\'(-inf-0.0295]\'','\'(-inf-15.25]\'','\'(86.5-101.5]\'','\'(-inf-0.990305]\'','\'(3.375-inf)\'','\'(0.395-0.425]\'','\'(12.366667-inf)\'',7
'\'(7.15-7.45]\'','\'(0.2775-0.2975]\'','\'(0.405-0.485]\'','\'(11.35-14.15]\'','\'(0.0365-0.0395]\'','\'(56.5-inf)\'','\'(173.5-193.5]\'','\'(0.996805-0.998175]\'','\'(3.005-3.065]\'','\'(-inf-0.365]\'','\'(-inf-9.05]\'',5
'\'(6.35-6.55]\'','\'(0.3275-0.3775]\'','\'(0.405-0.485]\'','\'(7.15-8.725]\'','\'(0.0425-0.0455]\'','\'(48.75-56.5]\'','\'(193.5-inf)\'','\'(0.994705-0.995605]\'','\'(3.175-3.215]\'','\'(0.475-0.505]\'','\'(9.35-9.575]\'',5
'\'(6.55-6.75]\'','\'(0.2575-0.2775]\'','\'(0.485-inf)\'','\'(7.15-8.725]\'','\'(0.0425-0.0455]\'','\'(48.75-56.5]\'','\'(193.5-inf)\'','\'(0.994705-0.995605]\'','\'(3.175-3.215]\'','\'(0.475-0.505]\'','\'(9.35-9.575]\'',5
'\'(6.55-6.75]\'','\'(0.2575-0.2775]\'','\'(0.485-inf)\'','\'(7.15-8.725]\'','\'(0.0455-0.0485]\'','\'(48.75-56.5]\'','\'(173.5-193.5]\'','\'(0.994705-0.995605]\'','\'(3.145-3.175]\'','\'(0.455-0.475]\'','\'(9.35-9.575]\'',6
'\'(6.35-6.55]\'','\'(0.2575-0.2775]\'','\'(0.405-0.485]\'','\'(7.15-8.725]\'','\'(0.0485-0.0515]\'','\'(48.75-56.5]\'','\'(193.5-inf)\'','\'(0.994705-0.995605]\'','\'(3.175-3.215]\'','\'(0.475-0.505]\'','\'(9.35-9.575]\'',5
'\'(6.35-6.55]\'','\'(0.2575-0.2775]\'','\'(0.485-inf)\'','\'(7.15-8.725]\'','\'(0.0485-0.0515]\'','\'(42.25-48.75]\'','\'(193.5-inf)\'','\'(0.994705-0.995605]\'','\'(3.175-3.215]\'','\'(0.455-0.475]\'','\'(9.35-9.575]\'',5
'\'(6.75-6.95]\'','\'(0.2375-0.2575]\'','\'(0.295-0.315]\'','\'(11.35-14.15]\'','\'(0.0425-0.0455]\'','\'(48.75-56.5]\'','\'(123.5-133.5]\'','\'(0.994705-0.995605]\'','\'(3.005-3.065]\'','\'(0.575-0.635]\'','\'(10.35-10.75]\'',6
'\'(6.175-6.35]\'','\'(0.2975-0.3275]\'','\'(0.255-0.275]\'','\'(11.35-14.15]\'','\'(0.0485-0.0515]\'','\'(56.5-inf)\'','\'(158.5-173.5]\'','\'(0.995605-0.996805]\'','\'(3.115-3.145]\'','\'(0.535-0.575]\'','\'(9.575-9.95]\'',6
'\'(-inf-5.85]\'','\'(0.2375-0.2575]\'','\'(0.405-0.485]\'','\'(1.575-2.025]\'','\'(0.0455-0.0485]\'','\'(21.5-25.5]\'','\'(101.5-113.5]\'','\'(0.992005-0.99285]\'','\'(3.215-3.255]\'','\'(0.475-0.505]\'','\'(9.95-10.35]\'',5
'\'(6.35-6.55]\'','\'(0.2375-0.2575]\'','\'(0.255-0.275]\'','\'(14.15-inf)\'','\'(0.0565-inf)\'','\'(25.5-29.5]\'','\'(133.5-146.5]\'','\'(0.996805-0.998175]\'','\'(3.175-3.215]\'','\'(0.475-0.505]\'','\'(9.95-10.35]\'',6
'\'(6.55-6.75]\'','\'(-inf-0.1675]\'','\'(0.275-0.295]\'','\'(11.35-14.15]\'','\'(0.0515-0.0565]\'','\'(29.5-33.5]\'','\'(86.5-101.5]\'','\'(0.996805-0.998175]\'','\'(3.145-3.175]\'','\'(0.365-0.395]\'','\'(9.35-9.575]\'',6
'\'(7.45-7.95]\'','\'(0.195-0.2175]\'','\'(0.365-0.405]\'','\'(1.575-2.025]\'','\'(0.0565-inf)\'','\'(15.25-21.5]\'','\'(133.5-146.5]\'','\'(0.991265-0.992005]\'','\'(3.005-3.065]\'','\'(0.505-0.535]\'','\'(10.75-11.15]\'',5
'\'(6.95-7.15]\'','\'(0.2975-0.3275]\'','\'(0.275-0.295]\'','\'(2.025-3.55]\'','\'(0.0395-0.0425]\'','\'(15.25-21.5]\'','\'(173.5-193.5]\'','\'(0.991265-0.992005]\'','\'(3.175-3.215]\'','\'(0.535-0.575]\'','\'(11.15-11.675]\'',5
'\'(7.95-inf)\'','\'(0.195-0.2175]\'','\'(0.295-0.315]\'','\'(1.225-1.575]\'','\'(0.0335-0.0365]\'','\'(-inf-15.25]\'','\'(-inf-86.5]\'','\'(0.992005-0.99285]\'','\'(-inf-3.005]\'','\'(0.635-inf)\'','\'(9.95-10.35]\'',5
'\'(7.95-inf)\'','\'(0.1675-0.195]\'','\'(0.295-0.315]\'','\'(-inf-1.225]\'','\'(0.0295-0.0335]\'','\'(15.25-21.5]\'','\'(-inf-86.5]\'','\'(0.990305-0.991265]\'','\'(3.005-3.065]\'','\'(0.505-0.535]\'','\'(10.75-11.15]\'',6
'\'(7.45-7.95]\'','\'(0.195-0.2175]\'','\'(0.365-0.405]\'','\'(1.575-2.025]\'','\'(0.0565-inf)\'','\'(15.25-21.5]\'','\'(133.5-146.5]\'','\'(0.991265-0.992005]\'','\'(3.005-3.065]\'','\'(0.505-0.535]\'','\'(10.75-11.15]\'',5
'\'(7.15-7.45]\'','\'(0.1675-0.195]\'','\'(0.335-0.365]\'','\'(5.325-7.15]\'','\'(0.0395-0.0425]\'','\'(15.25-21.5]\'','\'(101.5-113.5]\'','\'(0.992005-0.99285]\'','\'(-inf-3.005]\'','\'(0.395-0.425]\'','\'(10.75-11.15]\'',6
'\'(7.95-inf)\'','\'(0.195-0.2175]\'','\'(0.295-0.315]\'','\'(1.225-1.575]\'','\'(0.0335-0.0365]\'','\'(-inf-15.25]\'','\'(-inf-86.5]\'','\'(0.992005-0.99285]\'','\'(-inf-3.005]\'','\'(0.635-inf)\'','\'(9.95-10.35]\'',5
'\'(7.95-inf)\'','\'(0.1675-0.195]\'','\'(0.295-0.315]\'','\'(-inf-1.225]\'','\'(0.0295-0.0335]\'','\'(15.25-21.5]\'','\'(-inf-86.5]\'','\'(0.990305-0.991265]\'','\'(3.005-3.065]\'','\'(0.505-0.535]\'','\'(10.75-11.15]\'',6
'\'(6.75-6.95]\'','\'(0.195-0.2175]\'','\'(0.485-inf)\'','\'(5.325-7.15]\'','\'(0.0395-0.0425]\'','\'(-inf-15.25]\'','\'(101.5-113.5]\'','\'(0.99285-0.99371]\'','\'(-inf-3.005]\'','\'(0.575-0.635]\'','\'(9.95-10.35]\'',5
'\'(6.75-6.95]\'','\'(0.195-0.2175]\'','\'(0.485-inf)\'','\'(5.325-7.15]\'','\'(0.0395-0.0425]\'','\'(-inf-15.25]\'','\'(101.5-113.5]\'','\'(0.99285-0.99371]\'','\'(-inf-3.005]\'','\'(0.575-0.635]\'','\'(9.95-10.35]\'',6
'\'(7.15-7.45]\'','\'(0.1675-0.195]\'','\'(0.335-0.365]\'','\'(5.325-7.15]\'','\'(0.0395-0.0425]\'','\'(15.25-21.5]\'','\'(101.5-113.5]\'','\'(0.992005-0.99285]\'','\'(-inf-3.005]\'','\'(0.395-0.425]\'','\'(10.75-11.15]\'',6
'\'(6.75-6.95]\'','\'(0.2575-0.2775]\'','\'(0.335-0.365]\'','\'(14.15-inf)\'','\'(0.0565-inf)\'','\'(37.5-42.25]\'','\'(158.5-173.5]\'','\'(0.996805-0.998175]\'','\'(3.215-3.255]\'','\'(0.505-0.535]\'','\'(10.35-10.75]\'',3
'\'(7.15-7.45]\'','\'(0.2775-0.2975]\'','\'(0.365-0.405]\'','\'(1.575-2.025]\'','\'(0.0515-0.0565]\'','\'(21.5-25.5]\'','\'(146.5-158.5]\'','\'(0.990305-0.991265]\'','\'(3.115-3.145]\'','\'(0.505-0.535]\'','\'(10.75-11.15]\'',5
'\'(7.45-7.95]\'','\'(0.195-0.2175]\'','\'(0.365-0.405]\'','\'(1.575-2.025]\'','\'(0.0565-inf)\'','\'(15.25-21.5]\'','\'(133.5-146.5]\'','\'(0.991265-0.992005]\'','\'(3.005-3.065]\'','\'(0.505-0.535]\'','\'(10.75-11.15]\'',5
'\'(6.95-7.15]\'','\'(0.2975-0.3275]\'','\'(0.275-0.295]\'','\'(2.025-3.55]\'','\'(0.0395-0.0425]\'','\'(15.25-21.5]\'','\'(173.5-193.5]\'','\'(0.991265-0.992005]\'','\'(3.175-3.215]\'','\'(0.535-0.575]\'','\'(11.15-11.675]\'',5
'\'(7.15-7.45]\'','\'(0.3275-0.3775]\'','\'(0.275-0.295]\'','\'(11.35-14.15]\'','\'(0.0485-0.0515]\'','\'(29.5-33.5]\'','\'(146.5-158.5]\'','\'(0.995605-0.996805]\'','\'(3.215-3.255]\'','\'(0.475-0.505]\'','\'(9.95-10.35]\'',5
'\'(6.175-6.35]\'','\'(0.3775-inf)\'','\'(0.315-0.335]\'','\'(8.725-11.35]\'','\'(0.0395-0.0425]\'','\'(15.25-21.5]\'','\'(101.5-113.5]\'','\'(0.991265-0.992005]\'','\'(3.255-3.305]\'','\'(-inf-0.365]\'','\'(12.366667-inf)\'',7
'\'(6.75-6.95]\'','\'(0.3775-inf)\'','\'(0.295-0.315]\'','\'(8.725-11.35]\'','\'(0.0425-0.0455]\'','\'(25.5-29.5]\'','\'(123.5-133.5]\'','\'(0.994705-0.995605]\'','\'(3.115-3.145]\'','\'(0.575-0.635]\'','\'(9.575-9.95]\'',5
'\'(6.175-6.35]\'','\'(0.3775-inf)\'','\'(0.215-0.255]\'','\'(3.55-5.325]\'','\'(0.0335-0.0365]\'','\'(42.25-48.75]\'','\'(123.5-133.5]\'','\'(0.991265-0.992005]\'','\'(3.215-3.255]\'','\'(0.425-0.455]\'','\'(11.15-11.675]\'',6
'\'(-inf-5.85]\'','\'(0.3275-0.3775]\'','\'(0.255-0.275]\'','\'(5.325-7.15]\'','\'(0.0335-0.0365]\'','\'(33.5-37.5]\'','\'(113.5-123.5]\'','\'(0.991265-0.992005]\'','\'(3.375-inf)\'','\'(0.395-0.425]\'','\'(11.15-11.675]\'',6
'\'(-inf-5.85]\'','\'(0.3275-0.3775]\'','\'(0.255-0.275]\'','\'(5.325-7.15]\'','\'(0.0335-0.0365]\'','\'(33.5-37.5]\'','\'(113.5-123.5]\'','\'(0.991265-0.992005]\'','\'(3.375-inf)\'','\'(0.395-0.425]\'','\'(11.15-11.675]\'',6
'\'(6.175-6.35]\'','\'(0.2975-0.3275]\'','\'(-inf-0.215]\'','\'(3.55-5.325]\'','\'(0.0365-0.0395]\'','\'(33.5-37.5]\'','\'(123.5-133.5]\'','\'(0.991265-0.992005]\'','\'(-inf-3.005]\'','\'(0.365-0.395]\'','\'(10.35-10.75]\'',5
'\'(6.75-6.95]\'','\'(0.2775-0.2975]\'','\'(0.275-0.295]\'','\'(11.35-14.15]\'','\'(0.0395-0.0425]\'','\'(48.75-56.5]\'','\'(133.5-146.5]\'','\'(0.994705-0.995605]\'','\'(3.005-3.065]\'','\'(0.535-0.575]\'','\'(10.35-10.75]\'',6
'\'(6.95-7.15]\'','\'(0.3275-0.3775]\'','\'(0.275-0.295]\'','\'(5.325-7.15]\'','\'(0.0295-0.0335]\'','\'(37.5-42.25]\'','\'(193.5-inf)\'','\'(0.991265-0.992005]\'','\'(3.145-3.175]\'','\'(0.635-inf)\'','\'(12.366667-inf)\'',6
'\'(6.55-6.75]\'','\'(0.2575-0.2775]\'','\'(0.485-inf)\'','\'(7.15-8.725]\'','\'(0.0515-0.0565]\'','\'(42.25-48.75]\'','\'(193.5-inf)\'','\'(0.994705-0.995605]\'','\'(3.175-3.215]\'','\'(0.475-0.505]\'','\'(9.35-9.575]\'',5
'\'(7.15-7.45]\'','\'(0.2375-0.2575]\'','\'(0.295-0.315]\'','\'(2.025-3.55]\'','\'(0.0395-0.0425]\'','\'(29.5-33.5]\'','\'(101.5-113.5]\'','\'(0.990305-0.991265]\'','\'(3.005-3.065]\'','\'(0.535-0.575]\'','\'(11.15-11.675]\'',7
'\'(6.55-6.75]\'','\'(0.3775-inf)\'','\'(-inf-0.215]\'','\'(3.55-5.325]\'','\'(0.0335-0.0365]\'','\'(-inf-15.25]\'','\'(86.5-101.5]\'','\'(-inf-0.990305]\'','\'(3.255-3.305]\'','\'(0.535-0.575]\'','\'(12.366667-inf)\'',6
'\'(-inf-5.85]\'','\'(0.3275-0.3775]\'','\'(0.255-0.275]\'','\'(5.325-7.15]\'','\'(0.0335-0.0365]\'','\'(33.5-37.5]\'','\'(113.5-123.5]\'','\'(0.991265-0.992005]\'','\'(3.375-inf)\'','\'(0.395-0.425]\'','\'(11.15-11.675]\'',6
'\'(-inf-5.85]\'','\'(0.2175-0.2375]\'','\'(-inf-0.215]\'','\'(-inf-1.225]\'','\'(0.0515-0.0565]\'','\'(-inf-15.25]\'','\'(86.5-101.5]\'','\'(-inf-0.990305]\'','\'(3.215-3.255]\'','\'(0.365-0.395]\'','\'(11.15-11.675]\'',5
'\'(6.175-6.35]\'','\'(0.3775-inf)\'','\'(0.215-0.255]\'','\'(3.55-5.325]\'','\'(0.0335-0.0365]\'','\'(42.25-48.75]\'','\'(123.5-133.5]\'','\'(0.991265-0.992005]\'','\'(3.215-3.255]\'','\'(0.425-0.455]\'','\'(11.15-11.675]\'',6
'\'(6.95-7.15]\'','\'(0.3775-inf)\'','\'(0.215-0.255]\'','\'(5.325-7.15]\'','\'(0.0335-0.0365]\'','\'(21.5-25.5]\'','\'(86.5-101.5]\'','\'(0.990305-0.991265]\'','\'(3.145-3.175]\'','\'(0.535-0.575]\'','\'(12.366667-inf)\'',7
'\'(-inf-5.85]\'','\'(0.2575-0.2775]\'','\'(0.215-0.255]\'','\'(8.725-11.35]\'','\'(0.0335-0.0365]\'','\'(21.5-25.5]\'','\'(101.5-113.5]\'','\'(0.992005-0.99285]\'','\'(3.375-inf)\'','\'(-inf-0.365]\'','\'(11.15-11.675]\'',7
'\'(6.75-6.95]\'','\'(0.2975-0.3275]\'','\'(-inf-0.215]\'','\'(2.025-3.55]\'','\'(0.0565-inf)\'','\'(29.5-33.5]\'','\'(123.5-133.5]\'','\'(0.99285-0.99371]\'','\'(-inf-3.005]\'','\'(0.425-0.455]\'','\'(9.575-9.95]\'',5
'\'(6.75-6.95]\'','\'(0.2975-0.3275]\'','\'(-inf-0.215]\'','\'(2.025-3.55]\'','\'(0.0565-inf)\'','\'(29.5-33.5]\'','\'(123.5-133.5]\'','\'(0.99285-0.99371]\'','\'(-inf-3.005]\'','\'(0.425-0.455]\'','\'(9.575-9.95]\'',5
'\'(6.95-7.15]\'','\'(-inf-0.1675]\'','\'(0.275-0.295]\'','\'(14.15-inf)\'','\'(0.0565-inf)\'','\'(42.25-48.75]\'','\'(101.5-113.5]\'','\'(0.996805-0.998175]\'','\'(3.145-3.175]\'','\'(0.365-0.395]\'','\'(9.575-9.95]\'',6
'\'(6.35-6.55]\'','\'(0.3775-inf)\'','\'(0.215-0.255]\'','\'(3.55-5.325]\'','\'(0.0515-0.0565]\'','\'(48.75-56.5]\'','\'(133.5-146.5]\'','\'(0.99371-0.994705]\'','\'(3.115-3.145]\'','\'(0.575-0.635]\'','\'(9.05-9.35]\'',5
'\'(6.175-6.35]\'','\'(0.2975-0.3275]\'','\'(0.215-0.255]\'','\'(2.025-3.55]\'','\'(0.0515-0.0565]\'','\'(33.5-37.5]\'','\'(101.5-113.5]\'','\'(0.99371-0.994705]\'','\'(3.145-3.175]\'','\'(0.475-0.505]\'','\'(-inf-9.05]\'',5
'\'(7.95-inf)\'','\'(0.2575-0.2775]\'','\'(0.315-0.335]\'','\'(-inf-1.225]\'','\'(0.0485-0.0515]\'','\'(37.5-42.25]\'','\'(101.5-113.5]\'','\'(-inf-0.990305]\'','\'(-inf-3.005]\'','\'(0.425-0.455]\'','\'(12.366667-inf)\'',6
'\'(7.95-inf)\'','\'(0.2575-0.2775]\'','\'(0.315-0.335]\'','\'(-inf-1.225]\'','\'(0.0485-0.0515]\'','\'(37.5-42.25]\'','\'(101.5-113.5]\'','\'(-inf-0.990305]\'','\'(-inf-3.005]\'','\'(0.425-0.455]\'','\'(12.366667-inf)\'',6
'\'(6.35-6.55]\'','\'(0.3775-inf)\'','\'(0.215-0.255]\'','\'(3.55-5.325]\'','\'(0.0515-0.0565]\'','\'(48.75-56.5]\'','\'(133.5-146.5]\'','\'(0.99371-0.994705]\'','\'(3.115-3.145]\'','\'(0.575-0.635]\'','\'(9.05-9.35]\'',5
'\'(6.175-6.35]\'','\'(0.2975-0.3275]\'','\'(0.215-0.255]\'','\'(2.025-3.55]\'','\'(0.0515-0.0565]\'','\'(33.5-37.5]\'','\'(101.5-113.5]\'','\'(0.99371-0.994705]\'','\'(3.145-3.175]\'','\'(0.475-0.505]\'','\'(-inf-9.05]\'',5
'\'(6.55-6.75]\'','\'(0.3275-0.3775]\'','\'(0.215-0.255]\'','\'(2.025-3.55]\'','\'(-inf-0.0295]\'','\'(21.5-25.5]\'','\'(-inf-86.5]\'','\'(0.990305-0.991265]\'','\'(3.115-3.145]\'','\'(-inf-0.365]\'','\'(11.675-12.366667]\'',6
'\'(6.55-6.75]\'','\'(0.195-0.2175]\'','\'(0.485-inf)\'','\'(7.15-8.725]\'','\'(0.0335-0.0365]\'','\'(37.5-42.25]\'','\'(173.5-193.5]\'','\'(0.99285-0.99371]\'','\'(-inf-3.005]\'','\'(0.535-0.575]\'','\'(10.75-11.15]\'',6
'\'(7.45-7.95]\'','\'(0.2575-0.2775]\'','\'(0.295-0.315]\'','\'(1.575-2.025]\'','\'(0.0295-0.0335]\'','\'(33.5-37.5]\'','\'(101.5-113.5]\'','\'(0.990305-0.991265]\'','\'(-inf-3.005]\'','\'(0.425-0.455]\'','\'(11.675-12.366667]\'',6
'\'(7.45-7.95]\'','\'(0.3275-0.3775]\'','\'(0.275-0.295]\'','\'(3.55-5.325]\'','\'(-inf-0.0295]\'','\'(42.25-48.75]\'','\'(86.5-101.5]\'','\'(-inf-0.990305]\'','\'(3.175-3.215]\'','\'(0.475-0.505]\'','\'(12.366667-inf)\'',7
'\'(6.55-6.75]\'','\'(0.3275-0.3775]\'','\'(0.215-0.255]\'','\'(2.025-3.55]\'','\'(-inf-0.0295]\'','\'(21.5-25.5]\'','\'(-inf-86.5]\'','\'(0.990305-0.991265]\'','\'(3.115-3.145]\'','\'(-inf-0.365]\'','\'(11.675-12.366667]\'',6
'\'(6.35-6.55]\'','\'(0.2975-0.3275]\'','\'(0.215-0.255]\'','\'(14.15-inf)\'','\'(0.0515-0.0565]\'','\'(33.5-37.5]\'','\'(173.5-193.5]\'','\'(0.998175-inf)\'','\'(3.255-3.305]\'','\'(0.535-0.575]\'','\'(9.05-9.35]\'',5
'\'(6.55-6.75]\'','\'(0.2375-0.2575]\'','\'(0.315-0.335]\'','\'(8.725-11.35]\'','\'(-inf-0.0295]\'','\'(15.25-21.5]\'','\'(101.5-113.5]\'','\'(0.992005-0.99285]\'','\'(3.305-3.375]\'','\'(-inf-0.365]\'','\'(12.366667-inf)\'',6
'\'(6.35-6.55]\'','\'(0.2975-0.3275]\'','\'(0.215-0.255]\'','\'(14.15-inf)\'','\'(0.0515-0.0565]\'','\'(33.5-37.5]\'','\'(173.5-193.5]\'','\'(0.998175-inf)\'','\'(3.255-3.305]\'','\'(0.535-0.575]\'','\'(9.05-9.35]\'',5
'\'(7.95-inf)\'','\'(0.2975-0.3275]\'','\'(0.405-0.485]\'','\'(5.325-7.15]\'','\'(0.0455-0.0485]\'','\'(15.25-21.5]\'','\'(86.5-101.5]\'','\'(0.995605-0.996805]\'','\'(3.215-3.255]\'','\'(0.635-inf)\'','\'(10.35-10.75]\'',5
'\'(6.55-6.75]\'','\'(0.2375-0.2575]\'','\'(0.315-0.335]\'','\'(8.725-11.35]\'','\'(-inf-0.0295]\'','\'(15.25-21.5]\'','\'(101.5-113.5]\'','\'(0.992005-0.99285]\'','\'(3.305-3.375]\'','\'(-inf-0.365]\'','\'(12.366667-inf)\'',6
'\'(5.85-6.175]\'','\'(0.1675-0.195]\'','\'(0.275-0.295]\'','\'(2.025-3.55]\'','\'(0.0295-0.0335]\'','\'(29.5-33.5]\'','\'(113.5-123.5]\'','\'(-inf-0.990305]\'','\'(3.375-inf)\'','\'(-inf-0.365]\'','\'(12.366667-inf)\'',7
'\'(5.85-6.175]\'','\'(0.195-0.2175]\'','\'(0.215-0.255]\'','\'(1.225-1.575]\'','\'(0.0365-0.0395]\'','\'(37.5-42.25]\'','\'(86.5-101.5]\'','\'(-inf-0.990305]\'','\'(3.305-3.375]\'','\'(0.475-0.505]\'','\'(11.675-12.366667]\'',6
'\'(6.55-6.75]\'','\'(0.2975-0.3275]\'','\'(0.255-0.275]\'','\'(3.55-5.325]\'','\'(0.0295-0.0335]\'','\'(25.5-29.5]\'','\'(113.5-123.5]\'','\'(0.991265-0.992005]\'','\'(3.375-inf)\'','\'(0.635-inf)\'','\'(12.366667-inf)\'',7
